Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Karnataka, India",01/16/2010,27,14,20.3,,26.7,0,,,18.6,113.48,,5.8,35.3,68.54,Partially cloudy
"Karnataka, India",01/17/2010,27,12,20.1,,27.5,0,,,18.4,109.44,,6.9,30.6,68.67,Partially cloudy
"Karnataka, India",01/18/2010,28,19,22.5,,27.6,0,,,13.9,123.91,,6.9,61.6,67.25,Partially cloudy
"Karnataka, India",01/19/2010,27.5,17.5,21.9,,27.5,0,,,15.6,126.9,,5.6,58.3,72.65,Partially cloudy
"Karnataka, India",01/20/2010,26.5,17,21.5,,,0,,,14.8,113.74,,5.7,51.6,65.5,Partially cloudy
"Karnataka, India",01/21/2010,26.1,14,20,,,0,,,13,82.22,,6.6,9.6,59.6,Clear
"Karnataka, India",01/22/2010,27,11.5,19.1,,25.9,0,,,13,92.78,,6.9,5.4,53.51,Clear
"Karnataka, India",01/23/2010,27,11.5,19.1,,26,0,,,13.8,96.9,,6.8,2.2,53.8,Clear
"Karnataka, India",01/24/2010,26.5,12,19.8,,,0,,,12.1,100.53,,7,11.2,60.36,Clear
"Karnataka, India",01/25/2010,26,16,20.6,,,0,,,16.6,111.36,,6,47.4,65.41,Partially cloudy
"Karnataka, India",01/26/2010,26.5,17.9,21.3,,,0,,,16.6,118.75,87.1,7.3,50.9,63.79,Partially cloudy
"Karnataka, India",01/27/2010,27,16,21.2,,26.7,0,,,15.7,116.88,,7.5,48.8,64.77,Partially cloudy
"Karnataka, India",01/28/2010,27,15.5,21.4,,26.7,0,,,18.6,119.77,,7,49.8,66.93,Partially cloudy
"Karnataka, India",01/29/2010,27.3,14,21.2,,26.7,0,,,15.6,106.36,,7,28.8,64.58,Partially cloudy
"Karnataka, India",01/30/2010,28,13.5,21.3,,27.1,0,,,14.8,114.55,,7,14.6,57.89,Clear
"Karnataka, India",01/31/2010,28.1,15.5,21.5,,27.1,0,,,13.9,118.68,,6.4,21.4,62.14,Clear
"Karnataka, India",02-01-2010,27.8,14.5,21,,27.1,0,,,13,98.41,,6.5,29.5,62.01,Partially cloudy
"Karnataka, India",02-02-2010,27.3,13.5,20.7,,26.6,0,,,18.4,113,,6.4,20.1,61.84,Clear
"Karnataka, India",02-03-2010,28,12.5,20.9,,27,0,,,14.8,105.24,,6.5,20.4,53.38,Clear
"Karnataka, India",02-04-2010,27.3,12,20.3,,26.5,0,,,24.1,107.86,,6.9,10.7,57.24,Clear
"Karnataka, India",02-05-2010,27.6,12,20.5,,26.6,0,,,18.4,108.75,35.3,7,10.6,57.58,Clear
"Karnataka, India",02-06-2010,27,10.5,20.3,,26.6,0,,,25.9,120.64,,6.6,20,59.92,Clear
"Karnataka, India",02-07-2010,26.6,14.5,20.4,,,0,,,20.3,120,,6.2,24,64.04,Clear
"Karnataka, India",02-08-2010,29.1,14,20.9,,27.7,0,,,13.8,87.86,,6.5,11.6,59.91,Clear
"Karnataka, India",02-09-2010,29.7,14,22.6,,28.6,0,,,5.4,90,,6.8,13.3,56.99,Clear
"Karnataka, India",02-10-2010,30.4,17.9,23.6,,29.8,0,,,9.4,96.67,,6.3,38.8,62.13,Partially cloudy
"Karnataka, India",02-11-2010,29.7,19.1,23.7,,28.6,0,,,13,103,,5.9,85.8,63.48,Overcast
"Karnataka, India",02-12-2010,30.1,19.1,24.1,,29.7,0,,,5.4,110,,6.3,47.5,64.49,Partially cloudy
"Karnataka, India",02/13/2010,31.1,17.1,22.9,,29.6,0,,,11.2,111.25,,6,28.1,67.35,Partially cloudy
"Karnataka, India",02/14/2010,33.1,17,24.7,,31,0,,,7.6,140,,6.5,26.7,57.63,Partially cloudy
"Karnataka, India",02/15/2010,32.2,16,24.3,,31.2,0,,,5.4,72,,6.2,25,59.66,Clear
"Karnataka, India",02/16/2010,32.1,17,22.9,,30.2,0,,,11.2,106.25,24.1,6.3,29.1,66.03,Partially cloudy
"Karnataka, India",02/17/2010,32.7,18.7,25.2,,30.6,0,,,5.4,104,,8.5,7.5,50.9,Clear
"Karnataka, India",02/18/2010,34.1,20.1,26,,32.1,0,,,7.6,76,,7.8,46.7,52.31,Partially cloudy
"Karnataka, India",02/19/2010,33.7,22.2,26.4,,31.6,0,,,5.4,90,,7,45,52.66,Partially cloudy
"Karnataka, India",02/20/2010,33.4,16.1,25.5,,31.1,0,,,14.8,121.43,,7.2,33,46.01,Partially cloudy
"Karnataka, India",02/21/2010,32.3,17.1,24.9,,30.5,0,,,7.6,107.5,,6.8,30,51.37,Partially cloudy
"Karnataka, India",02/22/2010,33.1,18,25.9,,31.9,0,,,11.2,97.14,,6.1,18.8,52.39,Clear
"Karnataka, India",02/23/2010,32.9,21.2,26.6,,31.5,0,,,3.6,133.33,,6.3,11.3,49.62,Clear
"Karnataka, India",02/24/2010,32.7,22.4,26.6,,32.7,0,,,5.4,215,,5.5,75,60.87,Partially cloudy
"Karnataka, India",02/25/2010,32.9,23.1,27.5,,33,0,,,5.4,163.33,,7.7,56.3,53.87,Partially cloudy
"Karnataka, India",02/26/2010,33.4,21,26.8,,32.1,0,,,7.6,196,,6.1,76.2,53.25,Overcast
"Karnataka, India",02/27/2010,33.2,21.1,26.5,,31.1,0,,,7.6,96.67,,6.6,37.8,50.05,Partially cloudy
"Karnataka, India",02/28/2010,33.1,17,24.8,,31.1,0,,,5.4,86.67,,6.7,17.5,50.87,Clear
"Karnataka, India",03-01-2010,32.3,21.2,26.9,,30.1,0,,,20.5,94,,8.5,7.5,32.07,Clear
"Karnataka, India",03-02-2010,32.1,19.7,25.8,,29.8,0,,,13,107.14,,8,14,34.75,Clear
"Karnataka, India",03-03-2010,33.2,20.1,25.8,,31,0,,,7.6,142,,7.1,15.6,40.33,Clear
"Karnataka, India",03-04-2010,32.3,20.7,26.3,,31.2,0,,,14.8,210,,7,20,47.61,Clear
"Karnataka, India",03-05-2010,32.7,21.1,26.5,,31.3,0,,,3.6,90,,7,41.3,49.63,Partially cloudy
"Karnataka, India",03-06-2010,33.7,23.1,28,,33.1,0,,,3.6,110,,6.3,51.3,56.23,Partially cloudy
"Karnataka, India",03-07-2010,34.1,22,27.2,,33.8,0,,,5.4,205,,6.1,48.7,59.98,Partially cloudy
"Karnataka, India",03-08-2010,34.4,24.1,29.3,,33,0,,,5.4,90,,6.7,51.1,46.13,Partially cloudy
"Karnataka, India",03-09-2010,34.9,23.4,28.4,,32.5,0,,,7.6,82,,7.8,17.5,40.55,Clear
"Karnataka, India",03-10-2010,33.7,20,26.3,,32.5,0,,,7.6,90,,6.9,31.3,50.23,Partially cloudy
"Karnataka, India",03-11-2010,32.9,22.7,27.4,,31.9,0,,,5.4,90,,6.3,48.8,50.74,Partially cloudy
"Karnataka, India",03-12-2010,32.3,20.3,26.4,,30.9,0,,,14.8,102.5,,7,31.3,54.7,Partially cloudy
"Karnataka, India",03/13/2010,32,22,27,,29.8,0,,,16.6,93.33,,8.5,48.8,47.66,Partially cloudy
"Karnataka, India",03/14/2010,33.2,21.1,27.3,,32.5,0,,,3.6,150,,7.7,53.7,51.97,Partially cloudy
"Karnataka, India",03/15/2010,34.7,18,26.9,,33.9,0,,,3.6,90,,6.7,53.7,51.34,Partially cloudy
"Karnataka, India",03/16/2010,34.1,22.1,27.4,,32.5,0,,,3.6,180,,6.2,57.8,47.52,Partially cloudy
"Karnataka, India",03/17/2010,32.6,21,27.5,,30.5,0,,,20.5,85.71,42.5,7.4,43.7,42.07,Partially cloudy
"Karnataka, India",03/18/2010,32.2,16.1,25,,30,0,,,9.4,96.67,,6.1,35.6,49.48,Partially cloudy
"Karnataka, India",03/19/2010,33.2,16.1,25.2,,31,0,,,7.6,90,,6.1,34.4,48.18,Partially cloudy
"Karnataka, India",03/20/2010,34,20.7,27.9,,31.6,0,,,20.5,117.78,,7.5,37.3,36.33,Partially cloudy
"Karnataka, India",03/21/2010,34.1,21.1,27.8,,31.6,0,,,7.6,90,,8.5,25,35.39,Clear
"Karnataka, India",03/22/2010,34.9,21.1,27.7,,32.3,0,,,13,123.33,,7.1,21.1,32.01,Clear
"Karnataka, India",03/23/2010,35.1,22.7,27.5,,32.6,0,,,9.4,166.67,,6.3,30,39.56,Partially cloudy
"Karnataka, India",03/24/2010,34.1,18,27.1,,32.8,0,,,20.5,110,,6.4,35.5,45.69,Partially cloudy
"Karnataka, India",03/25/2010,34.7,22.2,28.3,,32.4,0,,,9.4,90,,9.1,30,41.67,Partially cloudy
"Karnataka, India",03/26/2010,34.4,18,26.4,,32.9,0,,,9.4,113.33,,6.6,35.6,55.22,Partially cloudy
"Karnataka, India",03/27/2010,33.9,23,27.7,,33.1,0,,,9.4,178.33,,6.6,75.3,58.02,Overcast
"Karnataka, India",03/28/2010,33.1,23,27.7,,33.1,0,,,9.4,203.33,,6.6,58.9,59.78,Partially cloudy
"Karnataka, India",03/29/2010,32.7,22.1,27.1,,32.8,0,,,13,200.83,,7.3,64.8,61.8,Partially cloudy
"Karnataka, India",03/30/2010,34.1,22.1,26.7,,34.9,2,,,20.5,252.86,,7.2,62,67.21,"Rain, Partially cloudy"
"Karnataka, India",03/31/2010,25.7,21,22.9,,,4,,,16.6,270,,5.7,92,80.1,"Rain, Overcast"
"Karnataka, India",04-01-2010,33.1,21.1,26.1,,31.8,0,,,14.8,290,,6.8,42.5,60.41,Partially cloudy
"Karnataka, India",04-02-2010,35,22.7,28.7,,34,0,,,3.6,212,,7.7,37.5,46.2,Partially cloudy
"Karnataka, India",04-03-2010,35.1,25.2,30,,34.2,0,,,11.2,140,,6.4,60,49.1,Partially cloudy
"Karnataka, India",04-04-2010,34.1,25.1,29.3,,32.8,0,,,7.6,206.67,,7,47.5,45.64,Partially cloudy
"Karnataka, India",04-05-2010,35.1,23.4,28.5,,33.3,0,,,5.4,156.67,,7.1,23.8,46.39,Clear
"Karnataka, India",04-06-2010,34.4,22,28.2,,32.2,0,,,9.4,106.67,,8.8,32.9,50.62,Partially cloudy
"Karnataka, India",04-07-2010,35.1,23.7,29.2,,34,0,,,5.4,98,,9.2,33.8,46.38,Partially cloudy
"Karnataka, India",04-08-2010,31.4,23.1,27.7,,32.1,0,,,11.2,111.67,,7,56.3,56.67,Partially cloudy
"Karnataka, India",04-09-2010,35.2,24,28.9,,34,0,,,5.4,110,,6.9,48.8,52.89,Partially cloudy
"Karnataka, India",04-10-2010,35.9,23.1,29,,35.4,0,,,7.6,225,,8.1,37.8,53.81,Partially cloudy
"Karnataka, India",04-11-2010,36.4,25.1,30.5,,34,0,,,7.6,200,,7.1,26.2,45.12,Partially cloudy
"Karnataka, India",04-12-2010,35.4,21.2,28.3,,37.7,22,,,22.3,245.71,,6.7,72,63.02,"Rain, Partially cloudy"
"Karnataka, India",04/13/2010,35.4,22.1,26.1,,37.1,9,,,20.5,226.67,,6,79.8,68.76,"Rain, Overcast"
"Karnataka, India",04/14/2010,34,21.4,25.4,,35.5,37,,,20.5,277.14,27.7,6.2,86.2,70.77,"Rain, Overcast"
"Karnataka, India",04/15/2010,34.1,22,27.6,,34.9,0,,,20.5,195,,8.4,57.1,56.95,Partially cloudy
"Karnataka, India",04/16/2010,34.1,24,28.2,,34.3,0,,,11.2,150,,6.9,47.8,60.99,Partially cloudy
"Karnataka, India",04/17/2010,33.1,24.1,28.5,,34.1,0,,,5.4,232.5,,7,53.8,57.59,Partially cloudy
"Karnataka, India",04/18/2010,33.1,24,27.1,,34.8,0,,,13,292.5,,7.4,81.8,61.84,Overcast
"Karnataka, India",04/19/2010,31.4,22.7,26.3,,33,1,,,5.4,240,,7,72.5,66.88,"Rain, Partially cloudy"
"Karnataka, India",04/20/2010,33.7,23.1,27.2,,35.5,0,,,3.6,270,,7,58.8,64.29,Partially cloudy
"Karnataka, India",04/21/2010,33.1,21.4,24.7,,36.1,18,,,26.7,162.22,,5.9,78.2,74.86,"Rain, Overcast"
"Karnataka, India",04/22/2010,32.1,21.9,26,,33.3,0,,,16.6,112.5,,8,64.4,64.31,Partially cloudy
"Karnataka, India",04/23/2010,33.1,22.9,27.9,,33.7,0,,,5.4,100,,8.5,50,57.56,Partially cloudy
"Karnataka, India",04/24/2010,32.1,21.2,25.8,,36.5,12,,,9.4,233.33,51.8,5.3,85,72.71,"Rain, Overcast"
"Karnataka, India",04/25/2010,32.1,21.2,25.7,,33.2,0,,,11.2,170,,6.3,70,64.13,Partially cloudy
"Karnataka, India",04/26/2010,32.1,22.4,26.7,,33.6,0,,,7.6,96.67,,7.9,46,65.44,Partially cloudy
"Karnataka, India",04/27/2010,32.9,23.1,27.1,,33.9,1,,,11.2,90,,8.5,77.5,64.39,"Rain, Overcast"
"Karnataka, India",04/28/2010,32.9,22.4,27.1,,32.8,0,,,9.4,173.33,,7.4,74.3,58.83,Partially cloudy
"Karnataka, India",04/29/2010,32.1,23.4,27.7,,32.4,0,,,5.4,96.67,,7,71.3,58.22,Partially cloudy
"Karnataka, India",04/30/2010,30.2,20.3,24.9,,31.1,15,,,18.4,182,,6.7,73.5,73.89,"Rain, Partially cloudy"
"Karnataka, India",05-01-2010,28.4,19,23.5,,29.4,10,,,7.6,116.67,,6.5,78.8,77.35,"Rain, Overcast"
"Karnataka, India",05-02-2010,30.2,21,25.7,,31.1,0,,,5.4,190,,6.5,65,72.06,Partially cloudy
"Karnataka, India",05-03-2010,31.1,19.1,25.8,,31.6,4,,,9.4,56.67,,6.8,65.6,66.99,"Rain, Partially cloudy"
"Karnataka, India",05-04-2010,30.1,22.7,26.3,,31.1,6,,,11.2,218,,7.4,51,66.82,"Rain, Partially cloudy"
"Karnataka, India",05-05-2010,31.9,21.9,26.5,,32.2,0,,,5.4,280,,7.8,45,65.89,Partially cloudy
"Karnataka, India",05-06-2010,33.4,23.1,26.5,,34.8,2,,,13,223.75,,6.2,55,72.58,"Rain, Partially cloudy"
"Karnataka, India",05-07-2010,32.3,23.6,28.1,,34.7,0,,,7.6,188,,7,32.5,62.7,Partially cloudy
"Karnataka, India",05-08-2010,32.2,24.8,27.8,,33.1,0,,,11.2,246,,6.6,50,63.03,Partially cloudy
"Karnataka, India",05-09-2010,33.2,23,27.3,,33.6,0,,,11.2,147.5,,5.4,71.8,67.83,Partially cloudy
"Karnataka, India",05-10-2010,34.4,24,28.4,,35.5,0,,,5.4,265,,8.1,73.1,58.71,Partially cloudy
"Karnataka, India",05-11-2010,34.7,25.1,28.8,,36.6,0.8,,,9.4,175,,6.2,56.7,60.34,"Rain, Partially cloudy"
"Karnataka, India",05-12-2010,34.4,23.9,29.5,,36.4,0,,,5.4,280,,9.2,58.7,56.92,Partially cloudy
"Karnataka, India",05/13/2010,34.2,24.9,28.3,,36.7,0.2,,,13,242.5,,7.8,55,67.27,"Rain, Partially cloudy"
"Karnataka, India",05/14/2010,30.7,24.2,26.6,,34.2,4,,,18.4,208.33,37.1,6.2,64.4,71.84,"Rain, Partially cloudy"
"Karnataka, India",05/15/2010,34.1,24.2,28.2,,37.5,0,,,7.6,190,,6.3,77.5,65.63,Overcast
"Karnataka, India",05/16/2010,31.1,21.1,23.9,,35,28,,,24.1,158.57,,5.6,88,76.76,"Rain, Overcast"
"Karnataka, India",05/17/2010,32.1,21.7,27,,34.3,0,,,16.6,247.14,,7,67.3,66.95,Partially cloudy
"Karnataka, India",05/18/2010,31.4,22.1,26.1,,33.5,6,,,20.5,278.33,,7.3,83.3,72.54,"Rain, Overcast"
"Karnataka, India",05/19/2010,24.9,22.1,23.4,,,0.6,,,11.2,280,,6.2,96.2,80.97,"Rain, Overcast"
"Karnataka, India",05/20/2010,26.4,20.9,23.3,,,0.5,,,31.3,266.67,,5.3,96.4,82.13,"Rain, Overcast"
"Karnataka, India",05/21/2010,27.2,19,24.1,,29,2,,,26.8,263.33,,5,93.5,82.8,"Rain, Overcast"
"Karnataka, India",05/22/2010,31.2,22.1,25.7,,32.4,4,,,22.3,272.22,42.5,6.5,74.8,72.67,"Rain, Partially cloudy"
"Karnataka, India",05/23/2010,31.1,21.1,25.7,,33.9,0,,,18.4,270,,6.5,52,73.17,Partially cloudy
"Karnataka, India",05/24/2010,31.7,23,26.5,,34.2,0,,,22.3,275,,7.3,53.1,71.02,Partially cloudy
"Karnataka, India",05/25/2010,32.1,23.1,26.7,,34.3,0,,,29.5,271,,6.1,56,72.29,Partially cloudy
"Karnataka, India",05/26/2010,31.1,22.1,26.4,,32,0,,,16.6,274.44,,6.7,47.8,66.76,Partially cloudy
"Karnataka, India",05/27/2010,33.4,22.4,27.9,,33.3,0,,,27.7,282.22,,7,31.2,60.34,Partially cloudy
"Karnataka, India",05/28/2010,32.1,23.1,27.5,,33.9,0,,,20.5,285.71,,6.7,44.4,67.11,Partially cloudy
"Karnataka, India",05/29/2010,33.7,22,26,,35.3,1,,,20.5,245.45,,6.6,46.3,72.63,"Rain, Partially cloudy"
"Karnataka, India",05/30/2010,32.3,20.9,25.8,,35,19,,,18.4,236,,6.3,75.3,73.27,"Rain, Overcast"
"Karnataka, India",05/31/2010,30.4,20.4,25.5,,32.7,0.2,,,11.2,240,,7,71.3,73.91,"Rain, Partially cloudy"
"Karnataka, India",06-01-2010,31.4,22.4,25,,33.7,3,,,11.2,261.43,,6.3,65,78.53,"Rain, Partially cloudy"
"Karnataka, India",06-02-2010,31.7,22.7,26,,34.4,10,,,7.6,271.67,,7,70,75.07,"Rain, Partially cloudy"
"Karnataka, India",06-03-2010,31.1,22.2,25.8,,34.2,28,,,7.6,275,,7,78.8,77.59,"Rain, Overcast"
"Karnataka, India",06-04-2010,30.7,22.4,26.2,,33.9,0,,,22.3,275.71,,7.2,62.3,71.37,Partially cloudy
"Karnataka, India",06-05-2010,29.4,20,24.4,,32.2,16,,,24.1,242.5,,5.9,85.3,80.14,"Rain, Overcast"
"Karnataka, India",06-06-2010,31.1,21.9,25.6,,32.4,0,,,7.6,265,,7,83.8,74.19,Overcast
"Karnataka, India",06-07-2010,28.1,22,24.4,,30.2,0,,,16.6,270,,4.9,80,80.77,Overcast
"Karnataka, India",06-08-2010,29.1,21.4,26.1,,31.1,0,,,14.8,275,,7.6,75.6,68.61,Overcast
"Karnataka, India",06-09-2010,28.4,22.4,23.9,,30.6,8,,,9.4,233.33,,4.8,86.3,85.14,"Rain, Overcast"
"Karnataka, India",06-10-2010,27.2,19,23.1,,29.6,0.4,,,16.6,275.71,,5.4,81,86.24,"Rain, Overcast"
"Karnataka, India",06-11-2010,26.4,21.9,23.5,,,0,,,11.2,268,,5.7,87.8,84.78,Overcast
"Karnataka, India",06-12-2010,26,21.2,23.1,,,18,,,24.1,266.67,,5.8,87.3,85.33,"Rain, Overcast"
"Karnataka, India",06/13/2010,27,21.3,23.4,,28.4,0.2,,,29.5,252.73,,5.2,90.5,83.89,"Rain, Overcast"
"Karnataka, India",06/14/2010,26.4,21.1,22.7,,,13,,,11.2,265,,6.3,90,89.12,"Rain, Overcast"
"Karnataka, India",06/15/2010,26.1,20.4,23,,,0,,,11.2,261.25,,5.5,91.3,86.08,Overcast
"Karnataka, India",06/16/2010,28.1,21.7,24.6,,29.9,0,,,9.4,252.5,,6.3,85,78.28,Overcast
"Karnataka, India",06/17/2010,27.7,21.9,23.9,,29.3,0,,,20.5,272.22,,6.7,90.9,80.34,Overcast
"Karnataka, India",06/18/2010,27.1,21.7,24.3,,29.1,0.6,,,20.5,258.89,,5.8,82,79.07,"Rain, Overcast"
"Karnataka, India",06/19/2010,29.2,21.1,24.9,,30.6,0,,,11.2,250,,5.5,83.8,76.44,Overcast
"Karnataka, India",06/20/2010,30.4,22.2,25.9,,32.7,0,,,7.6,255,,7,76.3,71.31,Overcast
"Karnataka, India",06/21/2010,28.7,22.4,25.5,,30.7,0,,,7.6,270,,7.8,75,73.7,Partially cloudy
"Karnataka, India",06/22/2010,30.4,22.1,25.3,,32,0.3,,,9.4,262.5,,7.8,80,72.66,"Rain, Overcast"
"Karnataka, India",06/23/2010,27.1,22.1,23.8,,29.1,0,,,9.4,260,,6,78.3,80.85,Overcast
"Karnataka, India",06/24/2010,27.2,20.2,23.3,,28.1,0,,,11.2,255.71,,7.4,74.3,72.04,Partially cloudy
"Karnataka, India",06/25/2010,28.1,20.1,24.4,,28.2,0,,,14.8,247.14,,7.4,70,66.73,Partially cloudy
"Karnataka, India",06/26/2010,28.2,20.9,23.7,,29.1,0.8,,,33.5,252.22,61.2,6.4,88.7,77.78,"Rain, Overcast"
"Karnataka, India",06/27/2010,29.9,21.2,25.4,,31.8,0,,,14.8,258.75,,7,76.3,71.32,Overcast
"Karnataka, India",06/28/2010,30.9,22.2,26.2,,32.4,0,,,7.6,252.5,,7,71.3,72.18,Partially cloudy
"Karnataka, India",06/29/2010,30.7,21.4,26.1,,32.4,0,,,24.1,253.33,,8.2,67.8,70.68,Partially cloudy
"Karnataka, India",06/30/2010,29.1,22.4,25.3,,31.3,0,,,9.4,255.71,,7.4,85.7,74.19,Overcast
"Karnataka, India",07-01-2010,27,21.1,23.6,,27.9,0.3,,,25.9,255.56,,7.3,87.8,77.47,"Rain, Overcast"
"Karnataka, India",07-02-2010,27,20.1,23.2,,27.6,0,,,29.5,256.67,,8,83.1,74.32,Overcast
"Karnataka, India",07-03-2010,28.1,22.7,25.1,,29.3,0.4,,,13,256.67,,8,86.7,70.65,"Rain, Overcast"
"Karnataka, India",07-04-2010,29.1,20.7,24.4,,30.4,0,,,9.4,250,,7.7,78.7,74.75,Overcast
"Karnataka, India",07-05-2010,26.2,21.4,23.6,,,1,,,11.2,260,,5.5,82.5,76.58,"Rain, Overcast"
"Karnataka, India",07-06-2010,26.1,20.4,22.1,,,1,,,7.6,250,,5.7,81.4,85.48,"Rain, Overcast"
"Karnataka, India",07-07-2010,25.4,20.4,22.6,,,5,,,9.4,246.67,,7.7,86.3,87.84,"Rain, Overcast"
"Karnataka, India",07-08-2010,27.4,21,23.6,,28.6,0,,,13,254.29,,6.1,86.4,81.34,Overcast
"Karnataka, India",07-09-2010,27.7,21.4,23.6,,29.3,1.4,,,5.4,275,,4.8,81.3,81.5,"Rain, Overcast"
"Karnataka, India",07-10-2010,29.1,21.9,24,,31.3,5,,,18.4,250,,5.3,83.3,82.06,"Rain, Overcast"
"Karnataka, India",07-11-2010,29.1,21.4,25.3,,30.3,10,,,9.4,260,,8,85,75.16,"Rain, Overcast"
"Karnataka, India",07-12-2010,27.4,21.4,23.8,,28.9,3,,,7.6,245,,7.7,91.2,81.47,"Rain, Overcast"
"Karnataka, India",07/13/2010,27.9,21,23.5,,28.9,0,,,24.1,272.22,,5.7,87.8,80.03,Overcast
"Karnataka, India",07/14/2010,28.7,21.1,24.7,,29.3,0,,,9.4,266.67,,8,80,71.11,Overcast
"Karnataka, India",07/15/2010,28.2,21.9,25,,29.3,0,,,9.4,270,,10,80,70,Overcast
"Karnataka, India",07/16/2010,26.1,21.4,22.9,,,0.8,,,16.6,267.78,,6.8,90,83.28,"Rain, Overcast"
"Karnataka, India",07/17/2010,27,20.1,23.5,,28.1,4.8,,,29.5,264.44,,7.8,87.6,80.41,"Rain, Overcast"
"Karnataka, India",07/18/2010,27.7,20.1,23.3,,28.5,0.6,,,16.6,273.33,,6.1,86.7,81.08,"Rain, Overcast"
"Karnataka, India",07/19/2010,26.4,21,22.7,,,2,,,24.1,268,,5.1,86.8,80.04,"Rain, Overcast"
"Karnataka, India",07/20/2010,26.1,20.9,22.5,,,0.3,,,18.4,259,,5.3,97,82.14,"Rain, Overcast"
"Karnataka, India",07/21/2010,24.4,20.4,22.1,,,4,,,14.8,265.56,,4,100,87.68,"Rain, Overcast"
"Karnataka, India",07/22/2010,26,21.1,22.6,,,0.3,,,22.3,264,,4.6,92.8,86.08,"Rain, Overcast"
"Karnataka, India",07/23/2010,28,20.4,23.6,,28.8,0,,,29.5,248.89,,7.3,87.6,74.59,Overcast
"Karnataka, India",07/24/2010,25,19.7,22,,,0,,,29.5,253.33,,5.3,88.7,81.81,Overcast
"Karnataka, India",07/25/2010,26.1,20.4,22.6,,,0.1,,,27.7,250,,4,97.5,78.87,"Rain, Overcast"
"Karnataka, India",07/26/2010,26.2,20.4,22.6,,,0.2,,,18.4,247.5,,7,93.7,82.6,"Rain, Overcast"
"Karnataka, India",07/27/2010,24.2,20.4,22.1,,,4,,,11.2,252.5,,7,93.8,86.15,"Rain, Overcast"
"Karnataka, India",07/28/2010,24.1,20.9,22.1,,,11,,,24.1,268.18,,4.2,96.9,89.01,"Rain, Overcast"
"Karnataka, India",07/29/2010,24.1,20.4,21.5,,,39,,,11.2,257.5,,4,96.3,91.82,"Rain, Overcast"
"Karnataka, India",07/30/2010,23.1,20.1,21.5,,,0.2,,,24.1,260,,4.5,90,88.1,"Rain, Overcast"
"Karnataka, India",07/31/2010,25.2,20.1,22.5,,,0,,,14.8,250,,4.8,90,79.81,Overcast
"Karnataka, India",08-01-2010,28,20.2,23.6,,28.8,0,,,29.5,261.11,,5.3,85.3,76.17,Overcast
"Karnataka, India",08-02-2010,27.1,21.1,24,,28,0,,,33.5,248.75,,6.3,71.3,76.93,Partially cloudy
"Karnataka, India",08-03-2010,26.4,21.1,23.2,,,0.5,,,11.2,255,,7,88.8,83.13,"Rain, Overcast"
"Karnataka, India",08-04-2010,25.2,20.7,23.1,,,0,,,25.9,254.44,,4.9,93.1,81.31,Overcast
"Karnataka, India",08-05-2010,26.7,22.1,24,,,0,,,9.4,250,,4,81.3,77.07,Overcast
"Karnataka, India",08-06-2010,27.1,20.4,23.9,,27.8,0,,,22.3,256.67,,7.3,84.2,74.69,Overcast
